"AIRLINE_ID","CARRIER","CARRIER_ENTITY","CARRIER_NAME","UNIQUE_CARRIER","UNIQUE_CARRIER_ENTITY","UNIQUE_CARRIER_NAME","WAC","CARRIER_GROUP","CARRIER_GROUP_NEW","REGION","START_DATE_SOURCE","THRU_DATE_SOURCE",
20422,"SY","06795","Sun Country Airlines d/b/a MN Airlines","SY","06795","Sun Country Airlines d/b/a MN Airlines",10,2,2,"Domestic",2005-01-01,,
20422,"SY","16795","Sun Country Airlines d/b/a MN Airlines","SY","16795","Sun Country Airlines d/b/a MN Airlines",10,2,2,"Latin America",2005-01-01,,
20425,"VIQ","06918","Viscount Air Service Inc.","VIQ (1)","06918 (1)","Viscount Air Service Inc.",10,1,1,"System",1994-06-01,1996-10-31,
20425,"VIQ","06919","Viscount Air Service Inc.","VIQ (1)","06919","Viscount Air Service Inc.",10,1,1,"Domestic",1994-06-01,1996-10-31,
20425,"VIQ","16919","Viscount Air Service Inc.","VIQ (1)","16919","Viscount Air Service Inc.",10,1,1,"International",1994-06-01,1996-10-31,
20426,"VI","07023","Vieques Air Link Inc.","VI","07023","Vieques Air Link Inc.",10,1,6,"Domestic",2002-10-01,,
20426,"VAL","30890","Vieques Air Link Inc.","VI","30890","Vieques Air Link Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
20428,"VIQ","9475B","Volga-Dnepr Airlines","VIQ","9475B","Volga-Dnepr Airlines",475,0,0,"International",2002-10-01,,
20428,"VI","9475B","Volga-Dnepr Airlines","VIQ","9475B","Volga-Dnepr Airlines",475,0,0,"International",1994-03-01,2002-09-30,
20429,"AVQ","91482","Aero Laguna S.A. De C.V.","AVQ","91482","Aero Laguna S.A. De C.V.",148,0,0,"International",2005-04-01,,
20430,"AYQ","91484","Aerodan S.A. De C.V.","AYQ","91484","Aerodan S.A. De C.V.",148,0,0,"International",2005-04-01,,
20431,"BAQ","7148B","Aero Rentas De Coahuila S.A. De C.V.","BAQ","7148B","Aero Rentas De Coahuila S.A. De C.V.",148,0,0,"International",2005-04-01,,
20432,"BDQ","7148C","Aerotaxis De Aguascalientes S.A. De C.V.","BDQ","7148C","Aerotaxis De Aguascalientes S.A. De C.V.",148,0,0,"International",2005-04-01,,
20433,"BIQ","7148D","Servicios Aeronauticos Z S.A. De C.V.","BIQ","7148D","Servicios Aeronauticos Z S.A. De C.V.",148,0,0,"International",2005-04-01,,
20434,"BJQ","7148E","Taxirey S.A. De C.V.","BJQ","7148E","Taxirey S.A. De C.V.",148,0,0,"International",2005-04-01,,
20435,"FL","02330","Frontier Airlines Inc.","FL (1)","02330","Frontier Airlines Inc. (1)",10,2,2,"Domestic",1960-01-01,1986-08-31,
20438,"HB","9900U","Air Club International","HB (1)","9900U","Air Club International",900,0,0,"International",1994-10-01,1997-10-31,
20439,"HB","07030","Homer Air","HB","07030","Homer Air",10,1,5,"Domestic",2005-04-01,,
20440,"LC","9327C","Lineas Aereas Del Caribe","LC (1)","9327C","Lineas Aereas Del Caribe",327,0,0,"International",1981-07-01,1996-05-31,
20441,"LC","06694","Legend Airlines","LC (2)","06694","Legend Airlines",10,2,2,"Domestic",2000-03-01,2000-12-31,
20442,"LC","9316G","Varig Logistica S/A","LC","9316G","Varig Logistica S/A",316,0,0,"International",2005-04-01,,
20445,"CMT","06944","Commutair Aka Champlain Enterprises, Inc.","C5","06944","Commutair Aka Champlain Enterprises, Inc.",10,1,6,"Domestic",2002-10-01,2005-06-30,
20445,"CMT","38164","Commutair Aka Champlain Enterprises, Inc.","C5","38164","Commutair Aka Champlain Enterprises, Inc.",10,1,6,"Domestic",1989-09-01,2002-09-30,
20445,"C5","06944","Commutair Aka Champlain Enterprises, Inc.","C5","06944","Commutair Aka Champlain Enterprises, Inc.",10,1,6,"Domestic",2005-07-01,,
20446,"MY","9148I","Aerotransportes Mas De Crga","M7","9148I","Aerotransportes Mas De Crga",148,0,0,"International",1992-10-01,2005-06-30,
20446,"MDQ","9148I","Aerotransportes Mas De Crga","M7","9148I","Aerotransportes Mas De Crga",148,0,0,"International",1992-02-01,1992-09-30,
20446,"M7","9148I","Aerotransportes Mas De Crga","M7","9148I","Aerotransportes Mas De Crga",148,0,0,"International",2005-07-01,,
20449,"WEQ","9427I","Aero-Services-Corporate","WEQ","9427I","Aero-Services-Corporate",427,0,0,"International",2005-07-01,,
20451,"TH","9746B","Transmile Air Service","TH","9746B","Transmile Air Service",749,0,0,"International",2005-08-01,,
20456,"GS","9493N","Air Foyle Limited","GS","9493N","Air Foyle Limited",493,0,0,"International",1992-01-01,2001-11-30,
20501,"MOQ","9900X","Morningstar Air Express","MOQ","9900X","Morningstar Air Express",900,0,0,"International",2004-01-01,,
19031,"MAC","30550","Mackey International Inc.","MAC","30550","Mackey International Inc.",10,1,6,"Domestic",1960-01-01,1982-12-31,
19032,"XY","04530","Munz Northern Airlines Inc.","XY","04530","Munz Northern Airlines Inc.",10,1,1,"Domestic",1960-01-01,1983-09-30,
19033,"COC","30337","Cochise Airlines Inc.","COC","30337","Cochise Airlines Inc.",10,1,6,"Domestic",1960-01-01,1984-12-31,
19034,"GSA","37760","Golden Gate Airlines Inc.","GSA","37760","Golden Gate Airlines Inc.",10,1,6,"Domestic",1960-01-01,1984-12-31,
19035,"RZZ","30012","Aeromech Inc.","RZZ","30012","Aeromech Inc.",10,1,6,"Domestic",1960-01-01,1984-12-31,
19036,"GLW","30474","Golden West Airlines Co.","GLW","30474","Golden West Airlines Co.",10,1,6,"Domestic",1960-01-01,1985-12-31,
19037,"PRN","30657","Puerto Rico Intl Airlines","PRN","30657","Puerto Rico Intl Airlines",10,1,6,"Domestic",1960-01-01,1985-12-31,
19038,"STZ","30780","Air America Inc.","STZ","30780","Air America Inc.",10,1,6,"Domestic",1960-01-01,1985-12-31,
19039,"SWT","30795","Swift Aire Lines Inc.","SWT","30795","Swift Aire Lines Inc.",10,1,6,"Domestic",1960-01-01,1985-12-31,
19040,"TSF","37868","American Central Airlines","TSF","37868","American Central Airlines",10,1,6,"Domestic",1960-01-01,1985-12-31,
19041,"VEZ","37895","Valdez Airlines","VEZ","37895","Valdez Airlines",10,1,6,"Domestic",1960-01-01,1985-12-31,
19042,"WEB","30911","Southeast Alaska Airlines","WEB","30911","Southeast Alaska Airlines",10,1,6,"Domestic",1960-01-01,1985-12-31,
19043,"AAR","30159","Altair Airlines Inc.","AAR","30159","Altair Airlines Inc.",10,1,6,"Domestic",1960-01-01,1986-12-31,
19044,"CHI","30336","Chitina Air Service","CHI","30336","Chitina Air Service",10,1,6,"Domestic",1960-01-01,1986-12-31,
19045,"MRC","30552","Marco Island Airways Inc.","MRC","30552","Marco Island Airways Inc.",10,1,6,"Domestic",1960-01-01,1986-12-31,
21074,"WAP","71008","Arrow Panama","WAP","71008","Arrow Panama",162,0,0,"International",2006-07-01,,
21099,"NJE","71011","NetJets Transportes Aereos, S.A.","NJE","71011","NetJets Transportes Aereos, S.A.",469,0,0,"International",2006-12-01,,
21147,"0Q","71025","Flying Service N.V.","0Q","71025","Flying Service N.V.",409,0,0,"International",2007-01-01,,
20308,"WE","16180","Centurion Cargo Inc.","WE","16180","Centurion Cargo Inc.",10,2,2,"Latin America",2009-01-01,,
20308,"WE","16180","Centurion Cargo Inc.","WE","16180","Centurion Cargo Inc.",10,2,2,"Latin America",2001-08-01,2002-12-31,
20308,"WE","16180","Centurion Cargo Inc.","WE","16180","Centurion Cargo Inc.",10,1,4,"Latin America",2003-01-01,2005-12-31,
20308,"WE","16180","Centurion Cargo Inc.","WE","16180","Centurion Cargo Inc.",10,1,1,"Latin America",2006-01-01,2008-12-31,
20339,"LAB","06979","L.A.B. Flying Service Inc.","JF","06979","L.A.B. Flying Service Inc.",10,1,5,"Domestic",2002-01-01,2003-03-31,
20339,"JF","06979","L.A.B. Flying Service Inc.","JF","06979","L.A.B. Flying Service Inc.",10,1,5,"Domestic",2003-04-01,2008-09-30,
21202,"CAZ","71037","CAT Aviation","CAZ","71037","CAT Aviation",486,0,0,"International",2007-11-01,,
21262,"QR","71049","Qatar Airways (Q.C.S.C)","QR","71049","Qatar Airways (Q.C.S.C)",664,0,0,"International",2007-06-01,,
20258,"GQ","06953","Big Sky Airlines Inc.","GQ","06953","Big Sky Airlines Inc.",10,1,5,"Domestic",2006-01-01,2008-03-31,
20258,"BSA","06953","Big Sky Airlines Inc.","GQ","06953","Big Sky Airlines Inc.",10,1,5,"Domestic",2002-10-01,2005-12-31,
20258,"BSA","37749","Big Sky Airlines Inc.","GQ","37749","Big Sky Airlines Inc.",10,1,5,"Domestic",1960-01-01,2002-09-30,
20308,"C2","06178","Challenge Air Cargo Inc.","WE","06178","Centurion Cargo Inc.",10,1,1,"System",1986-07-01,1988-12-31,
20308,"C2","06179","Challenge Air Cargo Inc.","WE","06179","Centurion Cargo Inc.",10,1,1,"Domestic",1986-07-01,1986-07-31,
20308,"C2","16180","Challenge Air Cargo Inc.","WE","16180","Centurion Cargo Inc.",10,1,1,"Latin America",1986-07-01,2001-07-31,
21351,"Y4","71072","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)","Y4","71072","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",148,0,0,"International",2009-07-01,,
20177,"PFQ","06069","Asia Pacific","PFQ","06069","Asia Pacific",10,1,1,"System",2010-01-01,,
20177,"PFQ","06070","Asia Pacific","PFQ","06070","Asia Pacific",10,1,1,"Domestic",2010-01-01,,
20177,"PFQ","16070","Asia Pacific","PFQ","16070","Asia Pacific",10,1,1,"International",2010-01-01,,
20177,"PFQ","06069","Asia Pacific","PFQ","06069","Asia Pacific",10,1,4,"System",1999-04-01,2009-12-31,
20177,"PFQ","06070","Asia Pacific","PFQ","06070","Asia Pacific",10,1,4,"Domestic",1999-04-01,2009-12-31,
20177,"PFQ","16070","Asia Pacific","PFQ","16070","Asia Pacific",10,1,4,"International",1999-04-01,2009-12-31,
20149,"PRQ","06747","Florida West Airlines Inc.","PRQ","06747","Florida West Airlines Inc.",10,1,1,"Domestic",2010-01-01,,
20149,"PRQ","16198","Florida West Airlines Inc.","PRQ","16198","Florida West Airlines Inc.",10,1,1,"International",2010-01-01,,
20149,"PRQ","06747","Florida West Airlines Inc.","PRQ","06747","Florida West Airlines Inc.",10,1,1,"Domestic",1998-01-01,2005-12-31,
20149,"PRQ","06746","Florida West Airlines Inc.","PRQ","06746","Florida West Airlines Inc.",10,1,1,"System",1998-01-01,1998-02-28,
20149,"PRQ","16198","Florida West Airlines Inc.","PRQ","16198","Florida West Airlines Inc.",10,1,1,"International",1998-01-01,2005-12-31,
20149,"PRQ","06747","Florida West Airlines Inc.","PRQ","06747","Florida West Airlines Inc.",10,2,2,"Domestic",2006-01-01,2009-12-31,
20149,"PRQ","16198","Florida West Airlines Inc.","PRQ","16198","Florida West Airlines Inc.",10,2,2,"International",2006-01-01,2009-12-31,
20149,"PRQ","06747","Florida West Airlines Inc.","PRQ","06747","Florida West Airlines Inc.",10,1,4,"Domestic",1987-01-01,1997-12-31,
20149,"PRQ","06746","Florida West Airlines Inc.","PRQ","06746","Florida West Airlines Inc.",10,1,4,"System",1987-01-01,1997-12-31,
20149,"PRQ","16198","Florida West Airlines Inc.","PRQ","16198","Florida West Airlines Inc.",10,1,4,"International",1987-01-01,1997-12-31,
21395,"VA","71082","Virgin Blue International Airlines t/a V Australia","VA","71082","Virgin Blue International Airlines t/a V Australia",802,0,0,"International",2009-01-01,,
21080,"04Q","01126","Tradewind Aviation","04Q","01126","Tradewind Aviation",10,1,6,"Domestic",2006-08-01,,
21287,"0OQ","71056","Open Skies","0OQ","71056","Open Skies",493,0,0,"International",2008-06-01,2009-04-30,
20334,"BRQ","9493H","Caledonian Airways","MT","9493H","Thomas Cook Airlines Uk Ltd.",493,0,0,"International",1988-05-01,2000-02-29,
20376,"W4","07053","Mn Aviation, Inc.","W4","07053","Mn Aviation, Inc.",10,1,6,"Domestic",2004-01-01,2006-09-30,
21281,"JAG","71053","JetAlliance Flugbetriebs d/b/a JAF Airservice","JAG","71053","JetAlliance Flugbetriebs d/b/a JAF Airservice",403,0,0,"International",2008-04-01,,
21302,"7Q","71060","Pan American World Airways Dominicana","7Q","71060","Pan American World Airways Dominicana",224,0,0,"International",2008-06-01,,
20334,"BRQ","9493H","Jmc","MT","9493H","Thomas Cook Airlines Uk Ltd.",493,0,0,"International",2000-03-01,2003-03-31,
20334,"BRQ","9493H","Thomas Cook Airlines Uk Ltd.","MT","9493H","Thomas Cook Airlines Uk Ltd.",493,0,0,"International",2003-04-01,2008-04-30,
20334,"MT","9493H","Thomas Cook Airlines Uk Ltd.","MT","9493H","Thomas Cook Airlines Uk Ltd.",493,0,0,"International",2008-05-01,,
21356,"JQ","71073","Jetstar Airways Pty Limited","JQ","71073","Jetstar Airways Pty Limited",802,0,0,"International",2006-10-01,,
20119,"UXQ","9482A","Air Europa","UX","9482A","Air Europa",482,0,0,"International",1988-12-01,1996-12-31,
20119,"UX","9482A","Air Europa","UX","9482A","Air Europa",482,0,0,"International",1997-01-01,2001-10-31,
20119,"UX","9482A","Air Europa","UX","9482A","Air Europa",482,0,0,"International",2009-06-01,,
21373,"BES","71077","Aeroservices Executive","BES","71077","Aeroservices Executive",427,0,0,"International",2002-10-01,,
21437,"13Q","71093","Chartright Air Inc.","13Q","71093","Chartright Air Inc.",900,0,0,"International",2010-01-01,,
21423,"12Q","71089","Unijet","12Q","71089","Unijet",427,0,0,"International",2010-04-01,,
21440,"15Q","71096","Air Alsie A/S","15Q","71096","Air Alsie A/S",419,0,0,"International",2010-01-01,,
20453,"ABX","11018","ABX Air, Inc.","ABX","11018","ABX Air, Inc.",10,2,2,"Pacific",2011-01-01,,
20453,"ABX","11009","ABX Air, Inc.","ABX","11009","ABX Air, Inc.",10,2,2,"Atlantic",2011-01-01,,
20453,"ABX","80006","ABX Air, Inc.","ABX","80006","ABX Air, Inc.",10,2,2,"Domestic",2011-01-01,,
20453,"ABX","11018","ABX Air, Inc.","ABX","11018","ABX Air, Inc.",10,3,3,"Pacific",2010-10-01,2010-12-31,
20453,"ABX","11009","ABX Air, Inc.","ABX","11009","ABX Air, Inc.",10,3,3,"Atlantic",2009-05-01,2010-12-31,
20453,"ABX","80006","ABX Air, Inc.","ABX","80006","ABX Air, Inc.",10,3,3,"Domestic",2005-10-01,2010-12-31,
20453,"MIW","80006","Airborne Express Inc.","ABX","80006","ABX Air, Inc.",10,7,7,"Domestic",1981-06-01,2004-03-31,
20453,"ABX","80006","Airborne Express Inc.","ABX","80006","ABX Air, Inc.",10,7,7,"Domestic",2004-04-01,2004-12-31,
20453,"ABX","80006","Airborne Express Inc.","ABX","80006","ABX Air, Inc.",10,3,3,"Domestic",2005-01-01,2005-09-30,
20221,"A7","9482E","Air Comet S.A.","A7","9482E","Air Comet S.A.",482,0,0,"International",2002-01-01,2009-12-31,
20221,"2Z","9482E","Air Comet S.A.","A7","9482E","Air Comet S.A.",482,0,0,"International",1997-03-01,2001-12-31,
21463,"4C","71100","Aerovias de Intergracian Regional","4C","71100","Aerovias de Intergracian Regional",327,0,0,"International",2009-11-01,,
19046,"OHZ","30297","Caribbean Air Services Inc.","OHZ","30297","Caribbean Air Services Inc.",10,1,6,"Domestic",1960-01-01,1986-12-31,
19047,"PRO","37612","Sundance Airlines","PRO","37612","Sundance Airlines",10,1,6,"Domestic",1960-01-01,1986-12-31,
19048,"SAI","37817","Seair Alaska Airlines Inc.","SAI","37817","Seair Alaska Airlines Inc.",10,1,6,"Domestic",1960-01-01,1986-12-31,
19049,"SLZ","30770","Southeast Airlines Inc.","SLZ","30770","Southeast Airlines Inc.",10,1,6,"Domestic",1960-01-01,1986-12-31,
19050,"AAZ","30126","Alaska Aeronautical Indust.","AAZ","30126","Alaska Aeronautical Indust.",10,1,6,"Domestic",1960-01-01,1987-12-31,
19051,"IMP","30500","Imperial Airlines Inc.","IMP","30500","Imperial Airlines Inc.",10,1,6,"Domestic",1960-01-01,1987-12-31,
19052,"TWA","37637","Trans Western Airlines Utah","TWA","37637","Trans Western Airlines Utah",10,1,6,"Domestic",1960-01-01,1987-12-31,
19053,"WRT","37994","Wright Airlines Inc.","WRT","37994","Wright Airlines Inc.",10,1,6,"Domestic",1960-01-01,1987-12-31,
19054,"COL","30342","Presidential Express","COL","30342","Presidential Express",10,1,6,"Domestic",1960-01-01,1988-12-31,
19055,"MVA","30580","Mississippi Valley Airlines","MVA","30580","Mississippi Valley Airlines",10,1,6,"Domestic",1960-01-01,1989-12-31,
19056,"CHL","37762","Channel Flying Inc.","CHL","37762","Channel Flying Inc.",10,1,6,"Domestic",1960-01-01,1990-12-31,
19057,"JCZ","30682","Rocky Mountain Airways Inc.","JCZ","30682","Rocky Mountain Airways Inc.",10,1,6,"Domestic",1960-01-01,1990-12-31,
19058,"MIS","30560","Midstate Airlines Inc.","MIS","30560","Midstate Airlines Inc.",10,1,6,"Domestic",1960-01-01,1990-12-31,
19059,"STG","30715","Sedalia Marshall Boonvl Stg","STG","30715","Sedalia Marshall Boonvl Stg",10,1,6,"Domestic",1960-01-01,1990-12-31,
19060,"CKI","30353","Inlet Airlines","CKI","30353","Inlet Airlines",10,1,6,"Domestic",1960-01-01,1991-12-31,
19061,"CMD","30352","Command Airways Inc.","CMD","30352","Command Airways Inc.",10,1,6,"Domestic",1960-01-01,1991-12-31,
19062,"EMA","37763","Emerald Airlines","EMA","37763","Emerald Airlines",10,1,6,"Domestic",1960-01-01,1991-12-31,
19063,"ORI","37888","Orion Air Inc.","ORI","37888","Orion Air Inc.",10,1,6,"Domestic",1960-01-01,1991-12-31,
19064,"RAN","30670","Pan Am Express","RAN","30670","Pan Am Express",10,1,6,"Domestic",1960-01-01,1991-12-31,
19065,"AJ","10025","Air Micronesia Inc.","AJ","10025","Air Micronesia Inc.",10,1,1,"Pacific",1960-01-01,1993-06-30,
19066,"SKI","37887","Sunbird Inc.","SKI","37887","Sunbird Inc.",10,1,6,"Domestic",1960-01-01,1996-12-31,
19067,"WWI","37849","Wings West Airlines","WWI","37849","Wings West Airlines",10,1,6,"Domestic",1960-01-01,1998-03-31,
19068,"AND","37899","Southcentral Air Inc.","AND","37899","Southcentral Air Inc.",10,1,6,"Domestic",1960-01-01,2000-06-30,
19069,"ACG","37944","Air Cargo Express Inc.","ACG","37944","Air Cargo Express Inc.",10,1,6,"Domestic",1960-01-01,2001-12-31,
19070,"AAA","30861","Associated Aviation Act.","AAA","30861","Associated Aviation Act.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19071,"AAB","30201","Antilles Air Boats Inc.","AAB","30201","Antilles Air Boats Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19072,"AAE","37700","AAA Airlines","AAE","37700","AAA Airlines",10,1,6,"Domestic",1960-01-01,2002-09-30,
19073,"AAL","37724","Argosy Air Lines Inc.","AAL","37724","Argosy Air Lines Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19074,"ABH","37793","Air Bahia","ABH","37793","Air Bahia",10,1,6,"Domestic",1960-01-01,2002-09-30,
19075,"ABI","37747","Airbama Incorporated","ABI","37747","Airbama Incorporated",10,1,6,"Domestic",1960-01-01,2002-09-30,
19076,"ABO","37942","Aeronaves Boringuena Inc.","ABO","37942","Aeronaves Boringuena Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19077,"ACA","37680","Alaska Central Airways Inc.","ACA","37680","Alaska Central Airways Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19078,"ACH","37701","Island Airlines Hawaii Inc.","ACH","37701","Island Airlines Hawaii Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19079,"ACI","37885","AAA-Action Air Carrier Inc.","ACI","37885","AAA-Action Air Carrier Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19080,"ACO","37731","Air Cargo Enterprises Inc.","ACO","37731","Air Cargo Enterprises Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19081,"ACP","37953","Air Chaparral Inc.","ACP","37953","Air Chaparral Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19082,"ACS","37782","Alamo Commuter Airlines","ACS","37782","Alamo Commuter Airlines",10,1,6,"Domestic",1960-01-01,2002-09-30,
19083,"ACT","37652","Air Central Inc.","ACT","37652","Air Central Inc. (1)",10,1,6,"Domestic",1960-01-01,2002-09-30,
19084,"ACK","37744","Air Central Inc.","ACK","37744","Air Central Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19085,"AEC","37915","Astec Air East Inc.","AEC","37915","Astec Air East Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19086,"AFA","37874","American Flag Airlines Inc.","AFA","37874","American Flag Airlines Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19087,"AGA","37933","Air Cargo America Inc.","AGA","37933","Air Cargo America Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19088,"AIA","30145","All Island Air","AIA","30145","All Island Air",10,1,6,"Domestic",1960-01-01,2002-09-30,
19089,"AIE","37703","Air Express Inc.","AIE","37703","Air Express Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19090,"AIM","30072","Air Mont. Inc.","AIM","30072","Air Mont. Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19091,"AIN","37765","Air Indiana","AIN","37765","Air Indiana",10,1,6,"Domestic",1960-01-01,2002-09-30,
19092,"ALE","37910","Air-Lift Associates Inc.","ALE","37910","Air-Lift Associates Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19093,"ALI","30139","Brandt Air","ALI","30139","Brandt Air",10,1,6,"Domestic",1960-01-01,2002-09-30,
19094,"ALL","37886","All Seasons Air Pacific","ALL","37886","All Seasons Air Pacific",10,1,6,"Domestic",1960-01-01,2002-09-30,
19095,"AMA","37752","North American Airlines Inc.","AMA","37752","North American Airlines Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19096,"AMI","37772","American Inter-Island Inc.","AMI","37772","American Inter-Island Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19097,"ANB","37656","Air Nebraska Inc.","ANB","37656","Air Nebraska Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19098,"ANM","37710","Airways Of New Mexico Inc.","ANM","37710","Airways Of New Mexico Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19099,"ANO","30089","Metro Air Northeast Vermont","ANO","30089","Metro Air Northeast Vermont",10,1,6,"Domestic",1960-01-01,2002-09-30,
19100,"ANT","30446","Air North/Nenana","ANT","30446","Air North/Nenana",10,1,6,"Domestic",1960-01-01,2002-09-30,
19101,"AOI","37950","Trans New York","AOI","37950","Trans New York",10,1,6,"Domestic",1960-01-01,2002-09-30,
19102,"API","37940","Arizona Pacific Inc.","API","37940","Arizona Pacific Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19245,"MAX","37845","Maxair Inc.","MAX","37845","Maxair Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19246,"MCO","37958","Mid Continental Airlines In","MCO","37958","Mid Continental Airlines In",10,1,6,"Domestic",1960-01-01,2002-09-30,
19247,"MDU","37951","Metro Airlines","MDU","37951","Metro Airlines",10,1,6,"Domestic",1960-01-01,2002-09-30,
19248,"MET","37815","Metroplex Airlines","MET","37815","Metroplex Airlines",10,1,6,"Domestic",1960-01-01,2002-09-30,
19249,"MIY","37883","Midway Aviation Inc.","MIY","37883","Midway Aviation Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19250,"MLL","37684","Miller Air Transportersinc","MLL","37684","Miller Air Transportersinc",10,1,6,"Domestic",1960-01-01,2002-09-30,
19251,"MMH","30590","Ocean Airways Inc.","MMH","30590","Ocean Airways Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19252,"MNZ","30382","Cumberland Airlines","MNZ","30382","Cumberland Airlines",10,1,6,"Domestic",1960-01-01,2002-09-30,
19253,"MRR","30564","Merrimack Aviation Inc.","MRR","30564","Merrimack Aviation Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19254,"MST","37949","Midwest Aviation","MST","37949","Midwest Aviation",10,1,6,"Domestic",1960-01-01,2002-09-30,
19255,"MTA","37750","Arkansas Traveler Airline","MTA","37750","Arkansas Traveler Airline",10,1,6,"Domestic",1960-01-01,2002-09-30,
19256,"MTR","30561","Metroflight Airlines","MTR","30561","Metroflight Airlines",10,1,6,"Domestic",1960-01-01,2002-09-30,
19115,"ATS","37789","Atlantis Airlines Inc.","ATS","37789","Atlantis Airlines Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19116,"ATT","37757","Aerotransit Inc.","ATT","37757","Aerotransit Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19117,"ATX","30022","Air Carolina","ATX","30022","Air Carolina",10,1,6,"Domestic",1960-01-01,2002-09-30,
19118,"AVA","37948","Air Vectors Airways","AVA","37948","Air Vectors Airways",10,1,6,"Domestic",1960-01-01,2002-09-30,
19119,"AVI","37667","Aero Virgin Islands Corp.","AVI","37667","Aero Virgin Islands Corp.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19120,"AVS","30251","Aviation Services","AVS","30251","Aviation Services",10,1,6,"Domestic",1960-01-01,2002-09-30,
19121,"AVZ","30243","Southern Jersey Airways","AVZ","30243","Southern Jersey Airways",10,1,6,"Domestic",1960-01-01,2002-09-30,
19122,"BAC","30278","Business Aircraft Corp.","BAC","30278","Business Aircraft Corp.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19123,"BAH","37818","Brennan & Hargreaves Inc.","BAH","37818","Brennan & Hargreaves Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19124,"BAK","37711","Bankair Inc.","BAK","37711","Bankair Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19125,"BAR","37819","Bard-Air Corp.","BAR","37819","Bard-Air Corp.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19126,"BCA","37669","Baja Cortez Airlines","BCA","37669","Baja Cortez Airlines",10,1,6,"Domestic",1960-01-01,2002-09-30,
19127,"BEN","37826","Bennington Aviation Inc.","BEN","37826","Bennington Aviation Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19128,"BEY","37844","Beyer Aviation","BEY","37844","Beyer Aviation",10,1,6,"Domestic",1960-01-01,2002-09-30,
19129,"BHK","30260","Blackhawk Airways Inc.","BHK","30260","Blackhawk Airways Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19130,"BHO","37859","Bighorn Airways Inc.","BHO","37859","Bighorn Airways Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19131,"BIR","37907","Birchwood Air Service","BIR","37907","Birchwood Air Service",10,1,6,"Domestic",1960-01-01,2002-09-30,
19132,"BMT","37768","Bremerton Aviation Inc.","BMT","37768","Bremerton Aviation Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19133,"BOA","37923","Boise Air Service","BOA","37923","Boise Air Service",10,1,6,"Domestic",1960-01-01,2002-09-30,
19134,"BRO","30266","Brower Airways Inc.","BRO","30266","Brower Airways Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19135,"BUR","30275","Burlington Airways Inc.","BUR","30275","Burlington Airways Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19136,"CAC","37743","Coleman Air Transport","CAC","37743","Coleman Air Transport",10,1,6,"Domestic",1960-01-01,2002-09-30,
19137,"CAI","37813","Crawford Aviation Inc.","CAI","37813","Crawford Aviation Inc.",10,1,6,"Domestic",1960-01-01,2002-09-30,
19138,"CAM","37785","C & M Airlines","CAM","37785","C & M Airlines",10,1,6,"Domestic",1960-01-01,2002-09-30,
