"YEAR","MONTH","AIRLINE_ID","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","EMPFULL","EMPPART","EMPTOTAL","EMPFTE",
1993,10,20312,"TZ","ATA Airlines d/b/a ATA","TZ","American Trans Air Inc.",2,2,2536,501,3037,2787,
1993,10,20151,"M6","Amerijet International","JH","Amerijet International",1,1,200,31,231,216,
1993,10,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.",1,1,442,13,455,449,
1993,10,20366,"EV","Atlantic Southeast Airlines","EV","Atlantic Southeast Airlines",2,2,1829,229,2058,1944,
1993,10,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.",2,2,143,0,143,143,
1993,10,19952,"KW","Carnival Air Lines Inc.","KW","Carnival Air Lines Inc.",2,2,504,272,776,640,
1993,10,20207,"XP","Casino Express","XP","Casino Express",1,4,83,0,83,83,
1993,10,20238,"WE","Centurion Cargo Inc.","WE","Challenge Air Cargo Inc.",1,1,501,6,507,504,
1993,10,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.",3,3,32359,6218,38577,35468,
1993,10,20017,"CS","Continental Micronesia","CS","Continental Micronesia",2,2,1091,432,1523,1307,
1993,10,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.",3,3,66822,5741,72563,69693,
1993,10,20020,"V9","Eagle Airlines","V9","Eagle Airlines",1,1,48,0,48,48,
1993,10,20263,"EM","Empire Airlines Inc.","EM","Empire Airlines Inc.",1,1,236,25,261,249,
1993,10,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.",2,2,623,72,695,659,
1993,10,20414,"OW","Executive Airlines","NA","Executive Airlines",2,2,619,295,914,767,
1993,10,20107,"FX","Federal Express Corporation","FM","Federal Express Corporation",3,3,66894,30505,97399,82147,
1993,10,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.",2,2,1985,349,2334,2160,
1993,10,19687,"QX","Horizon Air","QX","Horizon Air",2,2,2072,283,2355,2214,
1993,10,20143,"KP","Kiwi International","KP","Kiwi International",1,1,499,86,585,542,
1993,10,19670,"BF","Markair Inc.","BF","Markair Inc.",2,2,1059,48,1107,1083,
1993,10,20204,"MG","Champion Air","MG","MGM Grand Air Inc.",1,1,128,3,131,130,
1993,10,20314,"YX (1)","Midwest Airline, Inc.","YX","Midwest Express Airlines",2,2,976,98,1074,1025,
1993,10,20002,"KN","Morris Air Corporation","KN","Morris Air Corporation",2,2,1171,955,2126,1649,
1993,10,20415,"NA","North American Airlines","XG","North American Airlines",1,1,87,6,93,90,
1993,10,20108,"NC","Northern Air Cargo Inc.","HU","Northern Air Cargo Inc.",1,1,180,16,196,188,
1993,10,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.",3,3,41560,1622,43182,42371,
1993,10,20377,"X9","Omni Air Express","X9","Omni Air Express",1,1,22,5,27,25,
1993,10,20019,"5J","Private Jet Expeditions","5J","Private Jet Expeditions",2,2,387,45,432,410,
1993,10,19685,"TPQ","Aerial Transit Company","TPQ","Aerial Transit Company",1,1,7,0,7,7,
1993,10,20173,"CDQ","Kitty Hawk International","CDQ","American International Airways Inc.",1,1,796,39,835,816,
1993,10,19972,"HCQ","Av Atlantic","HCQ","Av Atlantic",1,1,32,51,83,58,
1993,10,19677,"BFQ","Buffalo Airways Inc.","BFQ","Buffalo Airways Inc.",1,1,148,1,149,149,
1993,10,20006,"CPQ","Capitol Air Express Inc.","CPQ","Capitol Air Express Inc.",1,1,52,3,55,54,
1993,10,19898,"TNQ","Emery Worldwide Airlines","TNQ","Emery Worldwide Airlines",2,2,634,29,663,649,
1993,10,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.",1,4,75,0,75,75,
1993,10,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.",1,4,201,23,224,213,
1993,10,19787,"FDQ","Great American Airways","FDQ","Great American Airways",1,1,51,14,65,58,
1993,10,19969,"XPQ","International Cargo Xpress","XPQ","International Cargo Xpress",1,1,10,3,13,12,
1993,10,20402,"GL","Miami Air International","MMQ","Miami Air International",1,4,107,18,125,116,
1993,10,19812,"LBQ","Millon Air Inc.","LBQ","Millon Air Inc.",1,1,55,12,67,61,
1993,10,19981,"PAQ","Patriot Airlines Inc.","PAQ","Patriot Airlines Inc.",1,1,28,0,28,28,
1993,10,19392,"RIQ","Rich International Airways","RIQ","Rich International Airways",1,1,241,3,244,243,
1993,10,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines",1,1,433,14,447,440,
1993,10,20042,"SAQ","Southern Air Transport Inc.","SAQ","Southern Air Transport Inc.",2,2,417,138,555,486,
1993,10,20422,"SY","Sun Country Airlines d/b/a Mn Airlines","SYQ","Sun Country Airlines",1,1,514,24,538,526,
1993,10,19658,"TKQ","Trans-Air-Link Corporation","TKQ","Trans-Air-Link Corporation",1,4,38,6,44,41,
1993,10,20379,"ZKQ","Zantop International","ZKQ","Zantop International",1,1,580,11,591,586,
1993,10,19385,"RV","Reeve Aleutian Airways Inc.","RV","Reeve Aleutian Airways Inc.",1,1,261,49,310,286,
1993,10,19994,"QQ","Reno Air Inc.","QQ","Reno Air Inc.",2,2,912,161,1073,993,
1993,10,19998,"SI","Sierra Pacific Airlines","SI","Sierra Pacific Airlines",1,4,68,1,69,69,
1993,10,20398,"MQ","American Eagle Airlines Inc.","MQ","Simmons Airlines",2,2,2747,285,3032,2890,
1993,10,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.",3,3,12967,49,13016,12992,
1993,10,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines",1,1,114,48,162,138,
1993,10,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.",2,2,687,607,1294,991,
1993,10,20211,"TW","Trans World Airways LLC","TW","Trans World Airlines Inc.",3,3,25249,2681,27930,26590,
1993,10,20033,"U2","UFS Inc.","U2","UFS Inc.",1,1,289,74,363,326,
1993,10,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.",3,3,74249,7535,81784,78017,
1993,10,19917,"5X","United Parcel Service","5X","United Parcel Service",3,3,3397,202,3599,3498,
1993,10,20355,"US","US Airways Inc.","US","USAir",3,3,44707,2715,47422,46065,
1993,10,19982,"TB","USAir Shuttle","TB","USAir Shuttle",2,2,714,30,744,729,
1993,10,20095,"WO","World Airways Inc.","WO","World Airways Inc.",2,2,577,12,589,583,
1993,10,20050,"WA","Worldwide Airlines Services","WA","Worldwide Airlines Services",1,1,114,0,114,114,
1993,11,19874,"8C","Air Transport International","8C","Air Transport International",2,2,241,36,277,259,
1993,11,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Inc.",2,2,728,2,730,729,
1993,11,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.",3,3,5410,819,6229,5820,
1993,11,19678,"KH","Aloha Air Cargo","AQ","Aloha Airlines Inc.",2,2,1552,478,2030,1791,
1993,11,19991,"HP","America West Airlines Inc.","HP","America West Airlines Inc.",3,3,8034,3128,11162,9598,
1993,11,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.",3,3,84590,12831,97421,91006,
1993,11,20312,"TZ","ATA Airlines d/b/a ATA","TZ","American Trans Air Inc.",2,2,2536,501,3037,2787,
1993,11,20151,"M6","Amerijet International","JH","Amerijet International",1,1,190,29,219,205,
1993,11,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.",1,1,463,11,474,469,
1993,11,20366,"EV","Atlantic Southeast Airlines","EV","Atlantic Southeast Airlines",2,2,1845,245,2090,1968,
1993,11,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.",2,2,137,4,141,139,
1993,11,19952,"KW","Carnival Air Lines Inc.","KW","Carnival Air Lines Inc.",2,2,506,173,679,593,
1993,11,20238,"WE","Centurion Cargo Inc.","WE","Challenge Air Cargo Inc.",1,1,448,2,450,449,
1993,11,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.",3,3,32578,5868,38446,35512,
1993,11,20017,"CS","Continental Micronesia","CS","Continental Micronesia",2,2,1125,426,1551,1338,
1993,11,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.",3,3,65233,5755,70988,68111,
1993,11,20020,"V9","Eagle Airlines","V9","Eagle Airlines",1,1,178,0,178,178,
1993,11,20263,"EM","Empire Airlines Inc.","EM","Empire Airlines Inc.",1,1,234,28,262,248,
1993,11,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.",2,2,629,69,698,664,
1993,11,20414,"OW","Executive Airlines","NA","Executive Airlines",2,2,619,295,914,767,
1993,11,20107,"FX","Federal Express Corporation","FM","Federal Express Corporation",3,3,67614,32186,99800,83707,
1993,11,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.",2,2,1955,359,2314,2135,
1993,11,19687,"QX","Horizon Air","QX","Horizon Air",2,2,2055,301,2356,2206,
1993,11,20143,"KP","Kiwi International","KP","Kiwi International",1,1,522,87,609,566,
1993,11,19670,"BF","Markair Inc.","BF","Markair Inc.",2,2,1045,45,1090,1068,
1993,11,20204,"MG","Champion Air","MG","MGM Grand Air Inc.",1,1,137,3,140,139,
1993,11,20002,"KN","Morris Air Corporation","KN","Morris Air Corporation",2,2,1214,1020,2234,1724,
1993,11,20415,"NA","North American Airlines","XG","North American Airlines",1,1,87,6,93,90,
1993,11,20108,"NC","Northern Air Cargo Inc.","HU","Northern Air Cargo Inc.",1,1,179,20,199,189,
1993,11,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.",3,3,41360,1684,43044,42202,
1993,11,20377,"X9","Omni Air Express","X9","Omni Air Express",1,1,22,5,27,25,
1993,11,20019,"5J","Private Jet Expeditions","5J","Private Jet Expeditions",2,2,418,41,459,439,
1993,11,19685,"TPQ","Aerial Transit Company","TPQ","Aerial Transit Company",1,1,6,0,6,6,
1993,11,20173,"CDQ","Kitty Hawk International","CDQ","American International Airways Inc.",1,1,749,13,762,756,
1993,11,19972,"HCQ","Av Atlantic","HCQ","Av Atlantic",1,1,32,51,83,58,
1993,11,20006,"CPQ","Capitol Air Express Inc.","CPQ","Capitol Air Express Inc.",1,1,61,1,62,62,
1993,11,19898,"TNQ","Emery Worldwide Airlines","TNQ","Emery Worldwide Airlines",2,2,637,30,667,652,
1993,11,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.",1,1,659,0,659,659,
1993,11,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.",1,4,75,0,75,75,
1993,11,19787,"FDQ","Great American Airways","FDQ","Great American Airways",1,1,52,14,66,59,
1993,11,19969,"XPQ","International Cargo Xpress","XPQ","International Cargo Xpress",1,1,14,3,17,16,
1993,11,20402,"GL","Miami Air International","MMQ","Miami Air International",1,4,118,18,136,127,
1993,11,19812,"LBQ","Millon Air Inc.","LBQ","Millon Air Inc.",1,1,54,10,64,59,
1993,11,19981,"PAQ","Patriot Airlines Inc.","PAQ","Patriot Airlines Inc.",1,1,28,0,28,28,
1993,11,19392,"RIQ","Rich International Airways","RIQ","Rich International Airways",1,1,256,3,259,258,
1993,11,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines",1,1,477,11,488,483,
1993,11,20042,"SAQ","Southern Air Transport Inc.","SAQ","Southern Air Transport Inc.",2,2,417,138,555,486,
1993,11,20422,"SY","Sun Country Airlines d/b/a Mn Airlines","SYQ","Sun Country Airlines",1,1,514,25,539,527,
1993,11,19658,"TKQ","Trans-Air-Link Corporation","TKQ","Trans-Air-Link Corporation",1,4,39,8,47,43,
1993,11,20014,"ECQ","Trans American Charter","ECQ","Trans American Charter",1,1,14,7,21,18,
1993,11,20379,"ZKQ","Zantop International","ZKQ","Zantop International",1,1,468,11,479,474,
1993,11,19385,"RV","Reeve Aleutian Airways Inc.","RV","Reeve Aleutian Airways Inc.",1,1,258,54,312,285,
1993,11,19994,"QQ","Reno Air Inc.","QQ","Reno Air Inc.",2,2,947,167,1114,1031,
1993,11,19998,"SI","Sierra Pacific Airlines","SI","Sierra Pacific Airlines",1,4,66,1,67,67,
1993,11,20398,"MQ","American Eagle Airlines Inc.","MQ","Simmons Airlines",2,2,2823,290,3113,2968,
1993,11,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.",3,3,13174,53,13227,13201,
1993,11,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines",1,1,114,48,162,138,
1993,11,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.",2,2,675,491,1166,921,
1993,11,20237,"AX","Trans States Airlines","9N","Trans States Airlines",2,2,829,178,1007,918,
1993,11,20211,"TW","Trans World Airways LLC","TW","Trans World Airlines Inc.",3,3,25259,2650,27909,26584,
1993,11,20033,"U2","UFS Inc.","U2","UFS Inc.",1,1,311,82,393,352,
1993,11,20420,"RL","UltrAir","RL","UltrAir",1,1,210,1,211,211,
1993,11,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.",3,3,74138,7539,81677,77908,
1993,11,19917,"5X","United Parcel Service","5X","United Parcel Service",3,3,3398,204,3602,3500,
1993,11,20355,"US","US Airways Inc.","US","USAir",3,3,44026,2695,46721,45374,
1993,11,19982,"TB","USAir Shuttle","TB","USAir Shuttle",2,2,600,31,631,616,
1993,11,20095,"WO","World Airways Inc.","WO","World Airways Inc.",2,2,577,21,598,588,
1993,11,20050,"WA","Worldwide Airlines Services","WA","Worldwide Airlines Services",1,1,117,1,118,118,
1993,12,19874,"8C","Air Transport International","8C","Air Transport International",2,2,242,35,277,260,
1993,12,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Inc.",2,2,662,31,693,678,
1993,12,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.",3,3,5424,806,6230,5827,
1993,12,19678,"KH","Aloha Air Cargo","AQ","Aloha Airlines Inc.",2,2,1542,469,2011,1777,
1993,12,19991,"HP","America West Airlines Inc.","HP","America West Airlines Inc.",3,3,8102,3117,11219,9661,
1993,12,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.",3,3,83047,12901,95948,89498,
1993,12,20312,"TZ","ATA Airlines d/b/a ATA","TZ","American Trans Air Inc.",2,2,2280,333,2613,2447,
1993,12,20151,"M6","Amerijet International","JH","Amerijet International",1,1,205,33,238,222,
1993,12,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.",1,1,475,12,487,481,
1993,12,20366,"EV","Atlantic Southeast Airlines","EV","Atlantic Southeast Airlines",2,2,1857,252,2109,1983,
1993,12,19952,"KW","Carnival Air Lines Inc.","KW","Carnival Air Lines Inc.",2,2,525,198,723,624,
1993,12,20207,"XP","Casino Express","XP","Casino Express",1,4,82,0,82,82,
1993,12,20238,"WE","Centurion Cargo Inc.","WE","Challenge Air Cargo Inc.",1,1,481,3,484,483,
1993,12,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.",3,3,32068,6068,38136,35102,
1993,12,20017,"CS","Continental Micronesia","CS","Continental Micronesia",2,2,1154,426,1580,1367,
1993,12,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.",3,3,65212,5916,71128,68170,
1993,12,20020,"V9","Eagle Airlines","V9","Eagle Airlines",1,1,185,0,185,185,
1993,12,20263,"EM","Empire Airlines Inc.","EM","Empire Airlines Inc.",1,1,302,24,326,314,
1993,12,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.",2,2,631,61,692,662,
1993,12,20414,"OW","Executive Airlines","NA","Executive Airlines",2,2,619,295,914,767,
1993,12,20107,"FX","Federal Express Corporation","FM","Federal Express Corporation",3,3,67726,32610,100336,84031,
1993,12,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.",2,2,1943,351,2294,2119,
1993,12,19687,"QX","Horizon Air","QX","Horizon Air",2,2,2065,302,2367,2216,
1993,12,20143,"KP","Kiwi International","KP","Kiwi International",1,1,581,93,674,628,
1993,12,19670,"BF","Markair Inc.","BF","Markair Inc.",2,2,1078,44,1122,1100,
1993,12,20204,"MG","Champion Air","MG","MGM Grand Air Inc.",1,1,136,3,139,138,
1993,12,20314,"YX (1)","Midwest Airline, Inc.","YX","Midwest Express Airlines",2,2,985,99,1084,1035,
1993,12,20002,"KN","Morris Air Corporation","KN","Morris Air Corporation",2,2,1330,886,2216,1773,
1993,12,20415,"NA","North American Airlines","XG","North American Airlines",1,1,87,10,97,92,
1993,12,20108,"NC","Northern Air Cargo Inc.","HU","Northern Air Cargo Inc.",1,1,186,17,203,195,
1993,12,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.",3,3,41605,1795,43400,42503,
1993,12,20377,"X9","Omni Air Express","X9","Omni Air Express",1,1,26,3,29,28,
1993,12,20019,"5J","Private Jet Expeditions","5J","Private Jet Expeditions",2,2,426,44,470,448,
1993,12,19685,"TPQ","Aerial Transit Company","TPQ","Aerial Transit Company",1,1,5,0,5,5,
1993,12,20173,"CDQ","Kitty Hawk International","CDQ","American International Airways Inc.",1,1,1140,50,1190,1165,
1993,12,19898,"TNQ","Emery Worldwide Airlines","TNQ","Emery Worldwide Airlines",2,2,640,34,674,657,
1993,12,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.",1,1,805,0,805,805,
1993,12,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.",1,4,90,0,90,90,
1993,12,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.",1,4,194,35,229,212,
1993,12,19787,"FDQ","Great American Airways","FDQ","Great American Airways",1,1,52,13,65,59,
1993,12,19969,"XPQ","International Cargo Xpress","XPQ","International Cargo Xpress",1,1,14,6,20,17,
1993,12,20402,"GL","Miami Air International","MMQ","Miami Air International",1,4,120,15,135,128,
1993,12,19812,"LBQ","Millon Air Inc.","LBQ","Millon Air Inc.",1,1,54,10,64,59,
1993,12,19981,"PAQ","Patriot Airlines Inc.","PAQ","Patriot Airlines Inc.",1,1,28,0,28,28,
1993,12,19392,"RIQ","Rich International Airways","RIQ","Rich International Airways",1,1,246,3,249,248,
1993,12,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines",1,1,473,10,483,478,
1993,12,20422,"SY","Sun Country Airlines d/b/a Mn Airlines","SYQ","Sun Country Airlines",1,1,564,28,592,578,
1993,12,19658,"TKQ","Trans-Air-Link Corporation","TKQ","Trans-Air-Link Corporation",1,4,39,7,46,43,
1993,12,20379,"ZKQ","Zantop International","ZKQ","Zantop International",1,1,558,10,568,563,
1993,12,19385,"RV","Reeve Aleutian Airways Inc.","RV","Reeve Aleutian Airways Inc.",1,1,256,47,303,280,
1993,12,19994,"QQ","Reno Air Inc.","QQ","Reno Air Inc.",2,2,994,173,1167,1081,
1993,12,19998,"SI","Sierra Pacific Airlines","SI","Sierra Pacific Airlines",1,4,50,0,50,50,
1993,12,20398,"MQ","American Eagle Airlines Inc.","MQ","Simmons Airlines",2,2,2841,284,3125,2983,
1993,12,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.",3,3,13232,52,13284,13258,
1993,12,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines",1,1,148,48,196,172,
1993,12,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.",2,2,672,504,1176,924,
1993,12,20237,"AX","Trans States Airlines","9N","Trans States Airlines",2,2,874,182,1056,965,
1993,12,20211,"TW","Trans World Airways LLC","TW","Trans World Airlines Inc.",3,3,25180,2620,27800,26490,
1993,12,20033,"U2","UFS Inc.","U2","UFS Inc.",1,1,327,73,400,364,
1993,12,20420,"RL","UltrAir","RL","UltrAir",1,1,216,1,217,217,
1993,12,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.",3,3,73849,7662,81511,77680,
1993,12,19917,"5X","United Parcel Service","5X","United Parcel Service",3,3,3382,209,3591,3487,
1993,12,20355,"US","US Airways Inc.","US","USAir",3,3,43888,2779,46667,45278,
1993,12,19982,"TB","USAir Shuttle","TB","USAir Shuttle",2,2,566,32,598,582,
1993,12,20095,"WO","World Airways Inc.","WO","World Airways Inc.",2,2,577,21,598,588,
1993,12,20050,"WA","Worldwide Airlines Services","WA","Worldwide Airlines Services",1,1,272,1,273,273,
1994,1,19874,"8C","Air Transport International","8C","Air Transport International",2,2,262,35,297,280,
1994,1,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp",2,2,627,30,657,642,
1994,1,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.",3,3,5444,804,6248,5846,
1994,1,19678,"KH","Aloha Air Cargo","AQ","Aloha Airlines Inc.",2,2,1528,460,1988,1758,
1994,1,19991,"HP","America West Airlines Inc.","HP","America West Airlines Inc.",3,3,8175,3101,11276,9726,
1994,1,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.",3,3,81485,14034,95519,88502,
1994,1,20312,"TZ","ATA Airlines d/b/a ATA","TZ","American Trans Air Inc.",2,2,2862,390,3252,3057,
1994,1,20151,"M6","Amerijet International","JH","Amerijet International",1,1,211,37,248,230,
1994,1,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.",1,1,494,12,506,500,
1994,1,20366,"EV","Atlantic Southeast Airlines","EV","Atlantic Southeast Airlines",2,2,1864,247,2111,1988,
1994,1,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.",2,2,143,4,147,145,
1994,1,19952,"KW","Carnival Air Lines Inc.","KW","Carnival Air Lines Inc.",2,2,534,201,735,635,
1994,1,20207,"XP","Casino Express","XP","Casino Express",1,4,85,0,85,85,
1994,1,20238,"WE","Centurion Cargo Inc.","WE","Challenge Air Cargo Inc.",1,1,492,4,496,494,
1994,1,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.",3,3,32361,5684,38045,35203,
1994,1,20017,"CS","Continental Micronesia","CS","Continental Micronesia",2,2,1154,414,1568,1361,
1994,1,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.",3,3,64963,5854,70817,67890,
1994,1,20020,"V9","Eagle Airlines","V9","Eagle Airlines",1,1,185,0,185,185,
1994,1,20263,"EM","Empire Airlines Inc.","EM","Empire Airlines Inc.",1,1,207,19,226,217,
1994,1,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.",2,2,598,58,656,627,
1994,1,20414,"OW","Executive Airlines","NA","Executive Airlines",2,2,619,295,914,767,
1994,1,20107,"FX","Federal Express Corporation","FM","Federal Express Corporation",3,3,67763,32225,99988,83876,
1994,1,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.",2,2,1946,342,2288,2117,
1994,1,19687,"QX","Horizon Air","QX","Horizon Air",2,2,2066,304,2370,2218,
1994,1,20143,"KP","Kiwi International","KP","Kiwi International",1,1,656,103,759,708,
1994,1,19670,"BF","Markair Inc.","BF","Markair Inc.",2,2,1064,44,1108,1086,
1994,1,20204,"MG","Champion Air","MG","MGM Grand Air Inc.",1,1,136,2,138,137,
1994,1,20297,"JI (1)","Midway Airlines Inc.","JI","Midway Airlines Inc.",2,2,176,27,203,190,
1994,1,20314,"YX (1)","Midwest Airline, Inc.","YX","Midwest Express Airlines",2,2,1016,107,1123,1070,
1994,1,20002,"KN","Morris Air Corporation","KN","Morris Air Corporation",2,2,1346,898,2244,1795,
1994,1,20415,"NA","North American Airlines","XG","North American Airlines",1,1,87,10,97,92,
1994,1,20108,"NC","Northern Air Cargo Inc.","HU","Northern Air Cargo Inc.",1,1,184,14,198,191,
1994,1,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.",3,3,41293,1935,43228,42261,
1994,1,20377,"X9","Omni Air Express","X9","Omni Air Express",1,1,24,2,26,25,
1994,1,20019,"5J","Private Jet Expeditions","5J","Private Jet Expeditions",2,2,446,56,502,474,
1994,1,19685,"TPQ","Aerial Transit Company","TPQ","Aerial Transit Company",1,1,5,0,5,5,
1994,1,20173,"CDQ","Kitty Hawk International","CDQ","American International Airways Inc.",1,1,788,30,818,803,
1994,1,19972,"HCQ","Av Atlantic","HCQ","Av Atlantic",1,1,31,52,83,57,
1994,1,19677,"BFQ","Buffalo Airways Inc.","BFQ","Buffalo Airways Inc.",1,1,152,2,154,153,
1994,1,20006,"CPQ","Capitol Air Express Inc.","CPQ","Capitol Air Express Inc.",1,1,100,5,105,103,
1994,1,19898,"TNQ","Emery Worldwide Airlines","TNQ","Emery Worldwide Airlines",2,2,637,33,670,654,
1994,1,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.",1,1,850,0,850,850,
1994,1,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.",1,4,90,0,90,90,
1994,1,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.",1,4,197,77,274,236,
1994,1,19787,"FDQ","Great American Airways","FDQ","Great American Airways",1,1,57,17,74,66,
1994,1,19969,"XPQ","International Cargo Xpress","XPQ","International Cargo Xpress",1,1,14,6,20,17,
1994,1,20402,"GL","Miami Air International","MMQ","Miami Air International",1,1,117,12,129,123,
1994,1,19812,"LBQ","Millon Air Inc.","LBQ","Millon Air Inc.",1,1,57,8,65,61,
1994,1,19981,"PAQ","Patriot Airlines Inc.","PAQ","Patriot Airlines Inc.",1,1,28,0,28,28,
1994,1,19392,"RIQ","Rich International Airways","RIQ","Rich International Airways",1,1,304,3,307,306,
1994,1,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines",1,1,464,10,474,469,
1994,1,20042,"SAQ","Southern Air Transport Inc.","SAQ","Southern Air Transport Inc.",2,2,449,163,612,531,
1994,1,20422,"SY","Sun Country Airlines d/b/a Mn Airlines","SYQ","Sun Country Airlines",1,1,582,30,612,597,
1994,1,19658,"TKQ","Trans-Air-Link Corporation","TKQ","Trans-Air-Link Corporation",1,4,45,8,53,49,
1994,1,20014,"ECQ","Trans American Charter","ECQ","Trans American Charter",1,1,15,7,22,19,
1994,1,20379,"ZKQ","Zantop International","ZKQ","Zantop International",1,1,618,10,628,623,
1994,1,19385,"RV","Reeve Aleutian Airways Inc.","RV","Reeve Aleutian Airways Inc.",1,1,257,46,303,280,
1994,1,19994,"QQ","Reno Air Inc.","QQ","Reno Air Inc.",2,2,1004,188,1192,1098,
1994,1,19998,"SI","Sierra Pacific Airlines","SI","Sierra Pacific Airlines",1,4,49,0,49,49,
1994,1,20398,"MQ","American Eagle Airlines Inc.","MQ","Simmons Airlines",2,2,2883,301,3184,3034,
1994,1,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.",3,3,13267,50,13317,13292,
1994,1,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines",1,1,148,48,196,172,
1994,1,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.",2,2,691,501,1192,942,
1994,1,20237,"AX","Trans States Airlines","9N","Trans States Airlines",2,2,889,190,1079,984,
1994,1,20211,"TW","Trans World Airways LLC","TW","Trans World Airlines Inc.",3,3,25105,2618,27723,26414,
1994,1,20033,"U2","UFS Inc.","U2","UFS Inc.",1,1,333,88,421,377,
1994,1,20420,"RL","UltrAir","RL","UltrAir",1,1,246,5,251,249,
1994,1,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.",3,3,72762,7361,80123,76443,
1994,1,19917,"5X","United Parcel Service","5X","United Parcel Service",3,3,3406,196,3602,3504,
1994,1,20355,"US","US Airways Inc.","US","USAir",3,3,43449,2953,46402,44926,
1994,1,19982,"TB","USAir Shuttle","TB","USAir Shuttle",2,2,554,36,590,572,
1994,1,20243,"J7","Valujet Airlines Inc.","J7","Valujet Airlines Inc.",2,2,322,0,322,322,
1994,1,20095,"WO","World Airways Inc.","WO","World Airways Inc.",2,2,577,21,598,588,
